Unnamed: 0,consumer_sentiment,federal_funds_rate,bbkmgdp,labor_force_participation_rate,m2,yield_10_year,mortgage_30_year,msci,savings_rate,sp500_monthly_open,sp500_monthly_high,sp500_monthly_low,close ,sp500_monthly_volume,sp500_pe_ratio,vehicle_sales,unemployment_rate,percent_change,Savings_Rate_Change_Percent,Propensity_Score,IPW
142,55.3,0.39,-10.979362958569688,65.9,8027.3,3.526666666666667,6.0875,132911.83316858514,6.0,968.67,1007.51,741.02,896.24,115660210000.0,34.99,10.526,6.8,-0.5582160960249172,0.22448979591836715,0.01,0.0031837916063675834
143,60.1,0.16,-7.619570800781731,65.8,8205.0,2.4163636363636365,5.286,137176.11045566146,5.8,888.61,918.85,815.69,903.25,112884470000.0,58.98,10.383,7.3,-1.1044978861595738,-0.033333333333333326,0.01,0.0031837916063675834
144,61.2,0.15,-4.254295567852021,65.7,8289.4,2.5175,5.0475,125158.70029654668,5.9,902.99,943.85,804.3,825.88,112090640000.0,70.91,9.786,7.8,-11.951432523148085,0.017241379310344973,0.01,0.0031837916063675834
145,56.3,0.22,0.076769074014801,65.8,8319.6,2.87,5.13,112347.56544753036,5.4,823.09,875.01,734.52,735.09,124492210000.0,84.46,9.223,8.3,0.283383467346527,-0.0847457627118644,0.01,0.0031837916063675834
146,57.3,0.18,-2.2637450256778573,65.6,8386.7,2.8195454545454544,5.0025,120819.55294792895,5.8,729.57,832.98,666.79,797.87,161843640000.0,110.37,9.748,8.7,-1.7768903547503618,0.07407407407407396,0.01,0.0031837916063675834
147,65.1,0.15,-0.5182837209070192,65.7,8391.4,2.9271428571428566,4.81,134373.0110646982,6.5,793.59,888.7,783.32,872.81,138855320000.0,119.85,9.379,9.0,0.09976718316755506,0.12068965517241392,0.01,0.0031837916063675834
148,68.7,0.18,-0.1616970382255678,65.7,8449.5,3.293,4.8575,146548.00548451897,7.8,872.74,930.17,866.1,919.14,131614940000.0,123.73,10.176,9.4,-0.4348535109905637,0.19999999999999996,0.01,0.0031837916063675834
149,70.8,0.21,-0.1265708032414978,65.7,8459.5,3.7218181818181817,5.42,145886.86585249193,6.1,923.26,956.23,888.86,919.32,112653150000.0,123.32,10.149,9.5,-0.9963106636422078,-0.21794871794871795,0.01,0.0031837916063675834
150,66.0,0.16,1.376940104420653,65.5,8463.8,3.5622727272727275,5.222,158243.0407193648,5.4,920.82,996.68,869.32,987.48,106635790000.0,101.87,11.566,9.5,377.5925249096635,-0.11475409836065564,0.01,0.0031837916063675834
151,65.7,0.16,2.176434905693535,65.4,8463.3,3.5871428571428567,5.1925,164771.34019961098,4.4,990.22,1039.47,978.51,1020.62,116059270000.0,92.95,14.754,9.6,-0.547351253182806,-0.18518518518518512,0.01,0.0031837916063675834
152,73.5,0.15,4.566073164454621,65.1,8461.8,3.401904761904761,5.0575,171338.86036797296,5.5,1019.52,1080.15,991.97,1057.08,112295490000.0,83.3,9.535,9.8,0.06445766626500538,0.25,0.01,0.0031837916063675834
153,70.6,0.12,5.482267303322526,65.0,8488.1,3.387619047619048,4.952,168290.55195944005,5.1,1054.91,1101.36,1019.95,1036.19,113410990000.0,42.12,10.576,10.0,-1.5531946789903701,-0.07272727272727275,0.01,0.0031837916063675834
154,67.4,0.12,4.6313374757843775,65.0,8517.3,3.402631578947368,4.875,175167.37348936577,5.5,1036.18,1113.69,1029.38,1095.63,84981530000.0,28.51,11.041,9.9,-3.902744561813953,0.07843137254901977,0.01,0.0031837916063675834
155,72.5,0.12,1.6918743822967384,64.6,8512.5,3.59,4.93,178312.87267625393,5.4,1098.89,1130.38,1085.89,1115.1,89515330000.0,21.78,11.284,9.9,-0.6902133971999331,-0.018181818181818077,0.01,0.0031837916063675834
156,74.4,0.11,1.073636917005896,64.8,8478.0,3.733157894736842,5.03,170943.018398648,5.6,1116.56,1150.45,1071.59,1073.87,90947580000.0,20.7,10.893,9.8,-3.080642584032434,0.03703703703703698,0.01,0.0031837916063675834
157,73.6,0.13,0.9538450385329318,64.9,8527.6,3.6910526315789474,4.99,173352.76298587414,5.3,1073.89,1112.42,1044.5,1104.49,84561340000.0,18.91,10.315,9.8,-1.7711768028502015,-0.05357142857142849,0.01,0.0031837916063675834
158,73.6,0.16,4.244024114677371,64.9,8523.7,3.7273913043478255,4.9675,184088.5813590128,5.3,1105.36,1180.69,1105.36,1169.43,103683550000.0,18.91,11.772,9.9,1.062039687311831,0.0,0.01,0.0031837916063675834
159,72.2,0.2,4.743939327458087,65.2,8555.1,3.8468181818181817,5.098,184114.40961704028,6.0,1171.23,1219.8,1170.69,1186.69,116741910000.0,19.01,11.454,9.9,-0.7489755267624238,0.13207547169811318,0.01,0.0031837916063675834
160,73.6,0.2,3.972759356246884,64.9,8609.3,3.42,4.8875,166478.4286215363,6.4,1188.58,1205.13,1040.78,1089.41,127662780000.0,17.3,12.03,9.6,-6.554177038604941,0.06666666666666665,0.01,0.0031837916063675834
161,76.0,0.18,3.056770825588229,64.6,8628.4,3.2040909090909087,4.7375,160770.51114441504,6.2,1087.3,1131.23,1028.33,1030.71,110106750000.0,16.15,11.598,9.4,-0.34270479435331636,-0.03125,0.01,0.0031837916063675834
162,67.8,0.18,2.912952226610537,64.6,8639.8,3.011428571428572,4.564,173804.66184114027,6.1,1031.1,1120.95,1010.91,1101.6,94778110000.0,15.72,11.948,9.4,-2.276443931563554,-0.016129032258064613,0.01,0.0031837916063675834
163,68.9,0.19,2.8369059553462583,64.7,8688.2,2.698636363636364,4.4275,167315.6468224865,6.2,1107.53,1129.24,1039.7,1049.33,85738250000.0,15.47,12.014,9.5,-1.689890375281474,0.016393442622950838,0.01,0.0031837916063675834
164,68.2,0.19,3.152696151000588,64.6,8718.9,2.647619047619048,4.346,182917.1263671439,6.1,1049.72,1157.16,1049.72,1141.2,79589450000.0,15.61,11.922,9.5,-2.845155848633189,-0.016129032258064613,0.01,0.0031837916063675834
165,67.7,0.19,2.817675082705094,64.4,8768.7,2.54,4.225,189735.46761901723,5.9,1143.49,1196.14,1131.87,1183.26,89536270000.0,15.9,12.414,9.4,-0.5790351073277452,-0.032786885245901565,0.01,0.0031837916063675834
166,71.6,0.19,1.2227891724753082,64.6,8789.3,2.763,4.3,185639.1696693345,5.8,1185.71,1227.08,1173.0,1180.55,87151070000.0,15.88,12.3,9.8,-1.062141481368372,-0.016949152542372947,0.01,0.0031837916063675834
167,74.5,0.18,-1.1860061196857217,64.3,8822.9,3.290909090909091,4.714,199288.35177449696,6.2,1186.6,1262.6,1186.6,1257.64,80984530000.0,16.05,12.605,9.3,-29.51179453694403,0.06896551724137945,0.01,0.0031837916063675834
168,74.2,0.17,-3.059719272520562,64.2,8845.2,3.394,4.755,203790.6316762858,6.6,1257.62,1302.67,1257.62,1286.12,92164940000.0,16.3,12.806,9.1,-0.6532072713048894,0.06451612903225801,0.01,0.0031837916063675834
169,77.5,0.16,-1.401971861271197,64.1,8909.0,3.576315789473684,4.9525,210925.92710691624,6.9,1289.14,1344.07,1289.14,1327.22,59223660000.0,16.52,13.081,9.0,0.41116139493861437,0.045454545454545636,0.01,0.0031837916063675834
170,67.5,0.14,4.568354982385484,64.2,8967.0,3.4143478260869564,4.836,208845.8276202927,6.3,1328.64,1332.28,1249.05,1325.83,89507640000.0,16.04,13.259,9.0,-1.0327726494590865,-0.08695652173913049,0.01,0.0031837916063675834
171,69.8,0.1,4.020808371839972,64.2,9030.4,3.455,4.84,217718.12123337903,6.3,1329.48,1364.56,1294.7,1363.61,77364810000.0,16.21,13.326,9.1,-28.208351472730577,0.0,0.01,0.0031837916063675834
172,74.3,0.09,2.411567346455988,64.1,9102.7,3.1685714285714286,4.6375,213201.4922993527,6.3,1365.21,1370.58,1311.8,1345.2,81708980000.0,16.12,12.28,9.0,-1.4737939373233342,0.0,0.01,0.0031837916063675834
173,71.5,0.09,-0.341513357996273,64.0,9176.7,3.0022727272727274,4.51,209828.70444182263,6.5,1345.2,1345.2,1258.07,1320.64,86122730000.0,15.35,11.886,9.1,0.3523150855808219,0.031746031746031855,0.01,0.0031837916063675834
174,63.7,0.07,-1.863966771795507,64.0,9338.7,3.003,4.545,206024.04260068235,6.7,1320.64,1356.48,1282.86,1292.28,81102170000.0,15.61,12.72,9.0,0.17619756367261896,0.030769230769230882,0.01,0.0031837916063675834
175,55.8,0.1,-0.0636605525678275,64.1,9525.1,2.3030434782608697,4.27,191508.17894837537,6.7,1292.59,1307.38,1101.54,1218.89,108419170000.0,13.79,12.604,9.0,1.6445908158170122,0.0,0.01,0.0031837916063675834
176,59.5,0.08,3.187543384479758,64.2,9545.3,1.9752380952380952,4.106,174967.50741366664,6.4,1219.12,1229.29,1114.22,1131.42,102786820000.0,13.5,13.356,9.0,0.26361376389876967,-0.04477611940298509,0.01,0.0031837916063675834
177,60.8,0.07,6.401293301702712,64.1,9578.1,2.152,4.0675,193065.5910206945,6.3,1131.21,1292.66,1074.77,1253.3,98063670000.0,13.88,13.73,8.8,-2.501115058427027,-0.01562500000000011,0.01,0.0031837916063675834
178,63.7,0.08,5.104899803564438,64.1,9629.8,2.0135,3.9925,188351.7744969867,6.4,1251.0,1277.55,1158.66,1246.96,84275050000.0,14.1,13.743,8.6,-1.0469597335564464,0.01587301587301604,0.01,0.0031837916063675834
179,69.9,0.07,4.485624145631959,64.0,9677.4,1.978095238095238,3.958,188247.122221868,7.2,1246.91,1269.37,1202.37,1257.6,74742430000.0,14.3,13.798,8.5,-2.6867661901377966,0.125,0.01,0.0031837916063675834
180,75.0,0.08,3.2400550612796453,63.7,9750.5,1.9665,3.915,197693.95108574344,7.4,1258.86,1333.47,1258.86,1312.41,79567560000.0,14.87,14.395,8.3,4.107732774206644,0.0277777777777779,0.01,0.0031837916063675834
181,75.3,0.1,2.2997826998946187,63.8,9802.2,1.9675,3.89,207351.0411020057,7.3,1312.45,1378.04,1312.45,1365.68,78385710000.0,15.37,14.975,8.3,-0.06868651252305735,-0.013513513513513598,0.01,0.0031837916063675834
182,76.2,0.13,1.6618855007096751,63.8,9846.2,2.172727272727273,3.954,210016.8361978253,7.6,1365.9,1419.15,1340.03,1408.47,83899660000.0,15.69,14.594,8.2,-0.22806599772016645,0.041095890410958846,0.01,0.0031837916063675834
183,76.4,0.14,1.911215588739516,63.7,9899.8,2.052857142857143,3.91,207631.89949300085,7.9,1408.47,1422.38,1357.38,1397.91,74761710000.0,15.7,14.769,8.2,-1.239289135106458,0.03947368421052633,0.01,0.0031837916063675834
184,79.3,0.16,1.8645152364619229,63.7,9943.0,1.8031818181818184,3.798,189708.3001179809,7.9,1397.86,1415.32,1291.98,1310.33,86920490000.0,15.22,14.496,8.2,7.356211277420048,0.0,0.01,0.0031837916063675834
185,73.2,0.16,0.9429812990407078,63.8,10013.0,1.6223809523809525,3.675,199374.95615573484,7.9,1309.87,1363.46,1266.74,1362.16,81582440000.0,15.05,14.467,8.2,-1.6313567025079634,0.0,0.01,0.0031837916063675834
186,72.3,0.16,0.7016571280055515,63.7,10065.7,1.5266666666666668,3.55,201938.012180734,7.0,1362.33,1391.74,1325.41,1379.32,73103810000.0,15.55,14.38,8.2,-0.6815152543246014,-0.11392405063291144,0.01,0.0031837916063675834
187,74.3,0.13,-0.1642082364249004,63.5,10136.4,1.6782608695652177,3.602,207057.49178916487,6.7,1379.32,1426.68,1354.65,1406.58,70283810000.0,16.14,14.444,8.1,0.5688147269216313,-0.042857142857142816,0.01,0.0031837916063675834
188,78.3,0.14,-0.3302924077587779,63.6,10216.6,1.723157894736842,3.4975,212746.085902873,7.2,1406.54,1474.51,1396.56,1440.67,69784280000.0,16.69,15.099,7.8,0.22631416641127844,0.07462686567164178,0.01,0.0031837916063675834
189,82.6,0.16,-0.8649521048039714,63.8,10282.8,1.7461904761904763,3.3825,211308.44041962948,7.8,1440.9,1470.96,1403.28,1412.16,71752320000.0,16.62,14.83,7.8,-1.8165262315421877,0.08333333333333326,0.01,0.0031837916063675834
190,82.7,0.16,1.7623512223240403,63.6,10351.8,1.654,3.352,214014.22148528427,8.7,1412.2,1434.27,1343.35,1416.18,71489310000.0,16.12,15.456,7.7,-1.1438498597102769,0.11538461538461542,0.01,0.0031837916063675834
191,72.9,0.16,4.055178050942114,63.7,10474.4,1.719,3.345,218039.029367686,10.9,1416.34,1448.0,1398.11,1426.19,66388180000.0,16.44,15.462,7.9,1.482981440718194,0.25287356321839094,0.01,0.0031837916063675834
192,73.8,0.14,4.935734363271656,63.7,10497.6,1.9147619047619049,3.414,229145.8180542712,4.9,1426.19,1509.94,1426.19,1498.11,75848510000.0,17.03,15.813,8.0,6.1343871212333045,-0.5504587155963303,0.01,0.0031837916063675834
193,77.6,0.15,4.976202104787584,63.4,10516.6,1.9842105263157888,3.5325,229524.18609100475,4.7,1498.11,1530.94,1485.01,1514.68,69273480000.0,17.32,15.861,7.7,-0.780665719822918,-0.04081632653061229,0.01,0.0031837916063675834
194,78.6,0.14,0.6999387308202865,63.3,10572.9,1.9575,3.565,234900.4177162718,4.8,1514.68,1570.28,1501.48,1569.19,68527110000.0,17.68,15.721,7.5,2.2536923454368663,0.02127659574468077,0.01,0.0031837916063675834
195,76.4,0.15,-0.447781924087415,63.4,10600.4,1.7590909090909093,3.445,242297.6308153439,5.1,1569.18,1597.57,1536.03,1597.57,77098000000.0,17.69,15.811,7.6,-0.49744734902316057,0.0625,0.01,0.0031837916063675834
196,84.5,0.11,1.2898622764698124,63.4,10634.7,1.9281818181818184,3.536,242389.1457542808,5.3,1597.55,1687.18,1581.28,1630.74,76447250000.0,18.25,15.884,7.5,0.14801804809413577,0.03921568627450989,0.01,0.0031837916063675834
197,84.1,0.09,2.015474486667407,63.4,10692.3,2.3,4.07,236416.56834922355,5.4,1631.71,1654.19,1560.33,1606.28,74946790000.0,17.8,16.149,7.5,-1.7224139998343313,0.018867924528301883,0.01,0.0031837916063675834
198,85.1,0.09,3.0807192061567004,63.3,10731.5,2.5822727272727275,4.37,248862.91891202447,5.2,1609.78,1698.78,1604.57,1685.73,68106820000.0,18.12,16.021,7.3,-4.297622372865158,-0.03703703703703709,0.01,0.0031837916063675834
199,82.1,0.08,5.312984515345269,63.3,10789.6,2.737272727272728,4.456,243565.89394470843,5.2,1689.42,1709.67,1627.47,1632.97,64802810000.0,17.91,15.827,7.2,-1.6327674366449272,0.0,0.01,0.0031837916063675834
200,77.5,0.08,5.335672730172513,63.2,10850.0,2.8095,4.49,255747.2657121903,5.3,1635.95,1729.86,1633.41,1681.55,66174410000.0,17.88,15.857,7.2,-1.9505227879991875,0.019230769230769162,0.01,0.0031837916063675834
201,73.2,0.09,4.318076139118099,62.8,10974.2,2.6159090909090907,4.192,265758.1072032142,4.7,1682.41,1775.22,1646.47,1756.54,76647400000.0,17.86,15.727,7.2,0.4990435978959842,-0.1132075471698113,0.01,0.0031837916063675834
202,75.1,0.08,2.3973614631745743,63.0,10982.9,2.718421052631579,4.255,270481.04333407735,4.5,1758.7,1813.55,1746.2,1805.81,63628190000.0,18.15,16.079,6.9,-0.37102852474712456,-0.042553191489361764,0.01,0.0031837916063675834
203,82.5,0.09,-2.5060461685618014,62.9,11047.8,2.901904761904761,4.4575,276204.33021906187,4.5,1806.55,1849.44,1767.99,1848.36,64958820000.0,18.04,15.835,6.7,-0.15995414647150608,0.0,0.01,0.0031837916063675834
204,81.2,0.07,-4.50355299755089,62.9,11117.6,2.858095238095238,4.432,265974.1717419725,5.2,1845.86,1850.84,1770.45,1782.59,75871910000.0,18.15,15.614,6.6,-2.5101280332126152,0.15555555555555567,0.01,0.0031837916063675834
205,81.6,0.07,-0.3932479083961882,62.9,11183.2,2.7094736842105265,4.3025,279289.1170562163,5.3,1782.68,1867.92,1737.92,1859.45,69725590000.0,18.06,15.993,6.7,-2.2117349484705624,0.019230769230769162,0.01,0.0031837916063675834
206,80.0,0.08,4.481549258823569,63.1,11219.1,2.723333333333333,4.3425,279693.3133509773,5.2,1857.68,1883.97,1834.44,1872.34,71885030000.0,18.48,16.985,6.7,-0.8392246371918259,-0.01886792452830177,0.01,0.0031837916063675834
207,84.1,0.09,6.047015451954541,62.8,11264.0,2.705238095238095,4.3375,282559.2933898791,5.4,1873.96,1897.28,1814.36,1883.95,71595810000.0,18.35,16.695,6.2,-0.10550258119271894,0.03846153846153855,0.01,0.0031837916063675834
208,81.9,0.09,6.651873189008693,62.9,11328.5,2.559047619047619,4.192,288118.6186664966,5.6,1884.39,1924.03,1859.79,1923.57,63623630000.0,18.46,17.137,6.3,2.3915450839436434,0.03703703703703698,0.01,0.0031837916063675834
209,82.5,0.1,6.18645064460254,62.8,11383.7,2.5985714285714288,4.1625,293272.79104620387,5.6,1923.87,1968.17,1915.98,1960.23,63283380000.0,18.88,17.516,6.1,-0.09376805600268867,0.0,0.01,0.0031837916063675834
210,81.8,0.09,5.503245279339202,62.9,11438.4,2.5422727272727275,4.13,288592.3918242403,5.5,1962.29,1991.39,1930.67,1930.67,66524690000.0,18.96,17.277,6.2,-1.7912485602724035,-0.017857142857142794,0.01,0.0031837916063675834
211,82.5,0.09,3.090402251690887,62.9,11462.5,2.42,4.115,294951.56404451386,5.3,1929.8,2005.04,1904.78,2003.37,58131140000.0,18.68,17.239,6.1,-3.4970599225395946,-0.036363636363636376,0.01,0.0031837916063675834
212,84.6,0.09,1.769177940509439,62.8,11503.7,2.5342857142857143,4.1625,286946.2708459552,5.5,2004.07,2019.26,1964.04,1972.29,66706000000.0,18.81,16.959,5.9,-1.4119964572213024,0.037735849056603765,0.01,0.0031837916063675834
213,86.9,0.09,0.9149693972135512,62.9,11577.5,2.3040909090909087,4.036,288802.5254296738,5.4,1971.44,2018.19,1820.66,2018.05,93714040000.0,18.5,16.756,5.7,-2.4955309285047824,-0.018181818181818077,0.01,0.0031837916063675834
214,88.8,0.09,2.330780210100666,62.9,11618.2,2.325555555555556,3.9975,294590.3510729887,5.6,2018.21,2075.76,2001.01,2067.56,63600190000.0,19.75,16.949,5.8,0.057415716298521824,0.03703703703703698,0.01,0.0031837916063675834
215,93.6,0.12,4.127269206801708,62.8,11701.9,2.2072727272727275,3.864,289840.05612065946,6.0,2065.78,2093.55,1972.56,2058.9,80743820000.0,20.08,17.178,5.6,-1.1707256466932778,0.0714285714285714,0.01,0.0031837916063675834
216,98.1,0.11,3.617751550515124,62.9,11774.2,1.8815,3.67,284588.24654826056,6.3,2058.9,2072.36,1988.12,1994.99,77330040000.0,20.02,16.91,5.7,6.410948468301417,0.050000000000000044,0.01,0.0031837916063675834
217,95.4,0.11,3.383985867502902,62.7,11880.4,1.9752631578947368,3.71,301261.8857817034,6.4,1996.67,2119.59,1980.9,2104.5,68775560000.0,20.77,16.891,5.5,-2.768395869832612,0.01587301587301604,0.01,0.0031837916063675834
218,93.0,0.11,4.067809761866414,62.6,11892.9,2.042727272727273,3.77,296546.09228022065,5.9,2105.23,2117.52,2039.69,2067.89,76675850000.0,20.96,17.896,5.4,-1.3169113131197046,-0.078125,0.01,0.0031837916063675834
219,95.9,0.12,2.181716152945566,62.8,11932.5,1.935,3.672,303500.84499856504,5.9,2067.63,2125.92,2048.38,2085.51,72060940000.0,21.42,17.693,5.4,-1.4898100279378967,0.0,0.01,0.0031837916063675834
220,90.7,0.12,1.2238994520776392,62.9,11963.8,2.1975,3.84,304546.3473741271,5.8,2087.38,2134.72,2067.93,2107.39,65187730000.0,21.92,17.929,5.6,0.23127927655145597,-0.016949152542372947,0.01,0.0031837916063675834
221,96.1,0.13,1.713063118524807,62.7,12011.1,2.363636363636364,3.9825,297464.94053123303,5.7,2108.64,2129.87,2056.32,2063.11,73213980000.0,22.12,17.889,5.3,-3.0027542234872184,-0.01724137931034475,0.01,0.0031837916063675834
222,93.1,0.13,2.4048464778090155,62.6,12061.1,2.3245454545454542,4.046,302804.43863397214,5.6,2067.0,2132.82,2044.02,2103.84,77920590000.0,22.4,18.318,5.2,-1.9395704048803304,-0.01754385964912286,0.01,0.0031837916063675834
223,91.9,0.14,0.9931076777159856,62.6,12110.8,2.167142857142857,3.905,282766.4934153885,5.6,2104.49,2112.66,1867.01,1972.18,84626790000.0,22.15,18.391,5.1,-4.169925947156093,0.0,0.01,0.0031837916063675834
224,87.2,0.14,0.5340886599256738,62.4,12170.3,2.1728571428571426,3.89,272336.7877299832,5.8,1970.09,2020.86,1871.91,1920.03,79989370000.0,21.45,18.281,5.0,-0.5774611755180674,0.03571428571428581,0.01,0.0031837916063675834
225,90.0,0.12,0.2663770535188412,62.5,12211.2,2.07,3.796,293917.9235356015,5.8,1919.65,2094.32,1893.7,2079.36,85844900000.0,22.68,18.27,5.0,-4.138208389990558,0.0,0.01,0.0031837916063675834
226,91.3,0.12,0.6497885084554,62.5,12301.0,2.263157894736842,3.9425,292455.4701699564,5.6,2080.76,2116.48,2019.39,2080.41,75943590000.0,23.67,18.314,5.1,-0.993914867038447,-0.034482758620689724,0.01,0.0031837916063675834
227,92.6,0.24,2.47743002887558,62.7,12361.5,2.2427272727272727,3.964,287314.8815407672,5.8,2082.93,2104.27,1993.26,2043.94,83649260000.0,23.74,17.503,5.0,-35.7158031349698,0.03571428571428581,0.01,0.0031837916063675834
228,92.0,0.34,3.162681731877436,62.7,12490.8,2.0852631578947367,3.8725,270126.46280411974,6.1,2038.2,2038.2,1812.29,1940.24,92409770000.0,22.18,18.054,4.8,1.8941683030778633,0.051724137931034475,0.01,0.0031837916063675834
229,91.7,0.38,2.4955866840363234,62.8,12557.6,1.7795,3.66,268116.0677274322,5.6,1936.94,1962.96,1810.1,1932.23,93049560000.0,22.02,18.096,4.9,-0.9186296003862533,-0.08196721311475408,0.01,0.0031837916063675834
230,91.0,0.36,0.7216502332200245,63.0,12620.2,1.8890909090909087,3.694,286310.13041675964,5.9,1937.09,2072.21,1937.09,2059.74,92639420000.0,23.39,17.291,5.0,-16.984842544424332,0.0535714285714286,0.01,0.0031837916063675834
231,89.0,0.37,0.8526330701948708,62.9,12703.7,1.8052380952380955,3.605,290840.5981952106,5.5,2056.62,2111.05,2033.8,2065.3,81124990000.0,23.97,17.669,5.1,-0.9590949466408777,-0.06779661016949157,0.01,0.0031837916063675834
232,94.7,0.37,0.8988666067096878,62.7,12775.9,1.806190476190476,3.6,292474.09202512674,5.3,2067.17,2103.48,2025.91,2096.95,78883600000.0,23.81,17.695,4.8,4.677121392993203,-0.036363636363636376,0.01,0.0031837916063675834
233,93.5,0.38,3.24383058942196,62.7,12841.1,1.6440909090909093,3.568,289196.8368355601,4.9,2093.94,2120.55,1991.68,2098.86,86852700000.0,23.97,17.735,4.9,-0.9405632953631058,-0.07547169811320742,0.01,0.0031837916063675834
234,90.0,0.39,3.4303924506881893,62.8,12902.2,1.504,3.44,301414.94212557,5.1,2099.34,2177.09,2074.02,2173.6,69530250000.0,24.52,18.109,4.8,38.09528024511936,0.04081632653061207,0.01,0.0031837916063675834
235,89.8,0.4,2.663998889514436,62.9,12988.9,1.556521739130435,3.435,301665.44434169825,5.1,2173.15,2193.81,2147.58,2170.95,75610310000.0,24.57,17.927,4.9,-1.0342370727662544,0.0,0.01,0.0031837916063675834
236,91.2,0.4,2.4367640528939907,62.9,13047.9,1.6304761904761904,3.46,303267.88048850483,5.1,2171.33,2187.87,2119.12,2168.27,77023620000.0,24.22,17.956,5.0,0.012555237316707046,0.0,0.01,0.0031837916063675834
237,87.2,0.4,2.072126178430415,62.8,13112.8,1.7645,3.47,297398.7436625108,5.3,2164.33,2169.6,2114.72,2126.15,72915530000.0,23.57,17.954,4.9,14.735843535486222,0.03921568627450989,0.01,0.0031837916063675834
238,93.8,0.41,1.749675626197865,62.7,13182.4,2.142,3.77,301675.07413666655,5.4,2128.68,2214.1,2083.79,2198.81,88445380000.0,23.35,17.792,4.7,-2.759245671841203,0.018867924528301883,0.01,0.0031837916063675834
239,98.2,0.54,2.662487357988015,62.7,13215.3,2.4919047619047614,4.198,308893.657727751,5.0,2200.17,2277.53,2187.44,2238.83,75344550000.0,23.76,18.277,4.7,-0.4674162784042629,-0.07407407407407418,0.01,0.0031837916063675834
240,98.5,0.65,2.02749742768074,62.8,13286.4,2.4325,4.15,316348.8409170626,5.3,2251.57,2300.99,2245.13,2278.87,70576420000.0,23.59,17.652,4.7,-0.01738459124980485,0.06000000000000005,0.01,0.0031837916063675834
241,96.3,0.66,1.399548981947906,62.9,13351.2,2.418947368421053,4.1675,325125.4743152323,5.6,2285.59,2371.54,2271.65,2363.64,69260940000.0,23.68,17.699,4.6,1.0799346065914714,0.05660377358490565,0.01,0.0031837916063675834
242,96.9,0.79,1.5123423924496304,62.9,13420.1,2.4817391304347822,4.196,328588.6929625969,5.6,2380.13,2400.98,2322.25,2362.72,81664010000.0,23.6,17.061,4.4,-1.0104636659013089,0.0,0.01,0.0031837916063675834
243,97.0,0.9,2.598714991571768,63.0,13481.0,2.297368421052632,4.045,333454.03526673256,5.7,2362.34,2398.16,2328.95,2384.2,65369860000.0,23.24,17.166,4.4,-24.35691730385778,0.017857142857143016,0.01,0.0031837916063675834
244,97.1,0.91,2.266332508699364,62.8,13539.7,2.303636363636364,4.01,340508.0832881605,6.3,2388.5,2418.71,2352.72,2411.8,79719460000.0,23.31,17.081,4.4,0.2733399910678509,0.10526315789473673,0.01,0.0031837916063675834
245,95.0,1.04,3.345093016969952,62.8,13564.1,2.1868181818181816,3.904,341818.1818181818,6.0,2415.65,2453.82,2405.7,2423.41,81078810000.0,23.4,17.13,4.3,-0.5841616580796741,-0.04761904761904756,0.01,0.0031837916063675834
246,93.4,1.15,2.808526969322526,62.9,13628.9,2.318,3.9675,349998.72453046776,6.0,2431.39,2484.04,2407.7,2470.3,63348090000.0,23.36,17.237,4.3,3.0194109210390456,0.0,0.01,0.0031837916063675834
247,96.8,1.16,3.3503107317063763,62.9,13688.0,2.2091304347826086,3.88,350491.5659577182,6.1,2477.1,2490.87,2417.35,2471.65,70784900000.0,23.16,17.051,4.4,-0.9717557053806902,0.016666666666666607,0.01,0.0031837916063675834
248,95.1,1.15,4.208082544623094,63.1,13733.8,2.202,3.805,358358.08807117125,5.9,2474.42,2519.44,2446.55,2519.36,66624120000.0,23.28,18.313,4.3,34.32143784591333,-0.032786885245901565,0.01,0.0031837916063675834
249,100.7,1.15,5.179404973346002,62.7,13788.5,2.36,3.895,365130.5124198846,6.0,2521.2,2582.98,2520.4,2575.26,71088550000.0,23.67,18.482,4.2,0.14947395056605428,0.016949152542372836,0.01,0.0031837916063675834
250,98.5,1.16,4.606002208791755,62.7,13814.7,2.353333333333333,3.922,373041.9948343484,5.6,2583.21,2657.74,2557.45,2647.58,73416960000.0,23.81,18.003,4.2,0.26565621795179917,-0.06666666666666676,0.01,0.0031837916063675834
251,95.9,1.3,3.832510334108127,62.7,13860.3,2.4025,3.95,378086.8594751442,5.0,2645.1,2694.97,2605.52,2673.61,65531700000.0,24.25,17.887,4.1,-0.649903522473718,-0.1071428571428571,0.01,0.0031837916063675834
252,95.7,1.41,2.5468160374354296,62.7,13869.2,2.583809523809524,4.0325,398049.87085870985,5.7,2683.73,2872.87,2682.36,2823.81,77318690000.0,24.97,17.176,4.0,4.7140863541095435,0.14000000000000012,0.01,0.0031837916063675834
253,99.7,1.42,3.773477037169508,63.0,13907.3,2.858947368421053,4.33,381559.707917477,5.8,2816.45,2835.96,2532.69,2713.83,79933970000.0,23.82,17.447,4.1,-1.6932763221268736,0.01754385964912264,0.01,0.0031837916063675834
254,101.4,1.51,1.7013150929254874,62.9,13966.4,2.842380952380952,4.444,373243.0726061031,5.9,2715.22,2801.9,2585.89,2640.87,76803890000.0,23.41,17.662,4.0,-0.3097221419872265,0.017241379310344973,0.01,0.0031837916063675834
